participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.treatment,participant.payment_other,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.participation_fee,session.config.real_world_currency_per_point,session.z,session.r,session.t,session.r_percent,session.payoff_Idef,session.payoff_both_coop,session.payoff_both_defect,session.payoff_Icoop,session.payoff_Idef_t,session.payoff_Icoop_t,session.payoff_matrix,session.coop_prob,session.coop_prob_t,session.inf_bonus,session.coop_label,session.defect_label,session.strat_labels,introduction.1.player.id_in_group,introduction.1.player.role,introduction.1.player.payoff,introduction.1.group.id_in_subsession,introduction.1.subsession.round_number,information.1.player.id_in_group,information.1.player.role,information.1.player.payoff,information.1.player.page_pass_time,information.1.player.inf_prov1,information.1.player.inf_prov2,information.1.player.inf_prov3,information.1.group.id_in_subsession,information.1.subsession.round_number,information.2.player.id_in_group,information.2.player.role,information.2.player.payoff,information.2.player.page_pass_time,information.2.player.inf_prov1,information.2.player.inf_prov2,information.2.player.inf_prov3,information.2.group.id_in_subsession,information.2.subsession.round_number,information.3.player.id_in_group,information.3.player.role,information.3.player.payoff,information.3.player.page_pass_time,information.3.player.inf_prov1,information.3.player.inf_prov2,information.3.player.inf_prov3,information.3.group.id_in_subsession,information.3.subsession.round_number,introduction_prisoner.1.player.id_in_group,introduction_prisoner.1.player.role,introduction_prisoner.1.player.payoff,introduction_prisoner.1.group.id_in_subsession,introduction_prisoner.1.subsession.round_number,prisoner.1.player.id_in_group,prisoner.1.player.role,prisoner.1.player.payoff,prisoner.1.player.cooperate,prisoner.1.player.other_coop,prisoner.1.player.other_payoff,prisoner.1.group.id_in_subsession,prisoner.1.subsession.round_number,prisoner.2.player.id_in_group,prisoner.2.player.role,prisoner.2.player.payoff,prisoner.2.player.cooperate,prisoner.2.player.other_coop,prisoner.2.player.other_payoff,prisoner.2.group.id_in_subsession,prisoner.2.subsession.round_number,prisoner.3.player.id_in_group,prisoner.3.player.role,prisoner.3.player.payoff,prisoner.3.player.cooperate,prisoner.3.player.other_coop,prisoner.3.player.other_payoff,prisoner.3.group.id_in_subsession,prisoner.3.subsession.round_number,prisoner.4.player.id_in_group,prisoner.4.player.role,prisoner.4.player.payoff,prisoner.4.player.cooperate,prisoner.4.player.other_coop,prisoner.4.player.other_payoff,prisoner.4.group.id_in_subsession,prisoner.4.subsession.round_number,prisoner.5.player.id_in_group,prisoner.5.player.role,prisoner.5.player.payoff,prisoner.5.player.cooperate,prisoner.5.player.other_coop,prisoner.5.player.other_payoff,prisoner.5.group.id_in_subsession,prisoner.5.subsession.round_number,prisoner.6.player.id_in_group,prisoner.6.player.role,prisoner.6.player.payoff,prisoner.6.player.cooperate,prisoner.6.player.other_coop,prisoner.6.player.other_payoff,prisoner.6.group.id_in_subsession,prisoner.6.subsession.round_number,prisoner.7.player.id_in_group,prisoner.7.player.role,prisoner.7.player.payoff,prisoner.7.player.cooperate,prisoner.7.player.other_coop,prisoner.7.player.other_payoff,prisoner.7.group.id_in_subsession,prisoner.7.subsession.round_number,prisoner.8.player.id_in_group,prisoner.8.player.role,prisoner.8.player.payoff,prisoner.8.player.cooperate,prisoner.8.player.other_coop,prisoner.8.player.other_payoff,prisoner.8.group.id_in_subsession,prisoner.8.subsession.round_number,prisoner.9.player.id_in_group,prisoner.9.player.role,prisoner.9.player.payoff,prisoner.9.player.cooperate,prisoner.9.player.other_coop,prisoner.9.player.other_payoff,prisoner.9.group.id_in_subsession,prisoner.9.subsession.round_number,prisoner.10.player.id_in_group,prisoner.10.player.role,prisoner.10.player.payoff,prisoner.10.player.cooperate,prisoner.10.player.other_coop,prisoner.10.player.other_payoff,prisoner.10.group.id_in_subsession,prisoner.10.subsession.round_number,taxed.1.player.id_in_group,taxed.1.player.role,taxed.1.player.payoff,taxed.1.player.cooperate,taxed.1.player.other_coop,taxed.1.player.other_payoff,taxed.1.group.id_in_subsession,taxed.1.subsession.round_number,taxed.2.player.id_in_group,taxed.2.player.role,taxed.2.player.payoff,taxed.2.player.cooperate,taxed.2.player.other_coop,taxed.2.player.other_payoff,taxed.2.group.id_in_subsession,taxed.2.subsession.round_number,taxed.3.player.id_in_group,taxed.3.player.role,taxed.3.player.payoff,taxed.3.player.cooperate,taxed.3.player.other_coop,taxed.3.player.other_payoff,taxed.3.group.id_in_subsession,taxed.3.subsession.round_number,taxed.4.player.id_in_group,taxed.4.player.role,taxed.4.player.payoff,taxed.4.player.cooperate,taxed.4.player.other_coop,taxed.4.player.other_payoff,taxed.4.group.id_in_subsession,taxed.4.subsession.round_number,taxed.5.player.id_in_group,taxed.5.player.role,taxed.5.player.payoff,taxed.5.player.cooperate,taxed.5.player.other_coop,taxed.5.player.other_payoff,taxed.5.group.id_in_subsession,taxed.5.subsession.round_number,taxed.6.player.id_in_group,taxed.6.player.role,taxed.6.player.payoff,taxed.6.player.cooperate,taxed.6.player.other_coop,taxed.6.player.other_payoff,taxed.6.group.id_in_subsession,taxed.6.subsession.round_number,taxed.7.player.id_in_group,taxed.7.player.role,taxed.7.player.payoff,taxed.7.player.cooperate,taxed.7.player.other_coop,taxed.7.player.other_payoff,taxed.7.group.id_in_subsession,taxed.7.subsession.round_number,taxed.8.player.id_in_group,taxed.8.player.role,taxed.8.player.payoff,taxed.8.player.cooperate,taxed.8.player.other_coop,taxed.8.player.other_payoff,taxed.8.group.id_in_subsession,taxed.8.subsession.round_number,taxed.9.player.id_in_group,taxed.9.player.role,taxed.9.player.payoff,taxed.9.player.cooperate,taxed.9.player.other_coop,taxed.9.player.other_payoff,taxed.9.group.id_in_subsession,taxed.9.subsession.round_number,taxed.10.player.id_in_group,taxed.10.player.role,taxed.10.player.payoff,taxed.10.player.cooperate,taxed.10.player.other_coop,taxed.10.player.other_payoff,taxed.10.group.id_in_subsession,taxed.10.subsession.round_number,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.climate_wtp_gas,survey.1.player.climate_wtp_tax,survey.1.player.climate_wtp_flight,survey.1.player.pol_socialsec_wtp,survey.1.player.pol_poor_wtp,survey.1.player.pol_agriculture_wtp,survey.1.player.hyp,survey.1.player.att_check1,survey.1.player.age,survey.1.player.gender,survey.1.player.residence,survey.1.player.education,survey.1.player.pol_interest,survey.1.player.pol_party,survey.1.player.inf_ret1,survey.1.player.inf_ret2,survey.1.group.id_in_subsession,survey.1.subsession.round_number,payment_info.1.player.id_in_group,payment_info.1.player.role,payment_info.1.player.payoff,payment_info.1.group.id_in_subsession,payment_info.1.subsession.round_number
36,05l3d41i,,0,61,61,payment_info,PaymentInfo,2022-05-07 08:48:55.846378,1,A3POIM70QAF2SN,3SPJ03342C1N99JXUPYRVH76EJ5JYI,2555.0,0,0.09,8jhvn9b8,,3FVBZG9CMTCRYOUS8FFW2S2J1K90HN,3H5PU0VWCB1HQ3MKW3L06C9XJH8E1J,,0,all_in_one,3.0,0.0005,100,0.3,50,30,,,,,,,"{'both_coop': 130cu, 'both_defect': 100cu, 'I_def': 165cu, 'I_def_t': 115cu, 'I_coop': 65cu, 'I_coop_t': 115cu}","[0.4, 0.3, 0.31, 0.28, 0.17, 0.1, 0.1, 0.07, 0.06, 0.04]",,"{'first_try': 1500cu, 'second_try': 1000cu, 'third_try': 500cu}",,,"{'cooperate': 'invest', 'defect': 'not invest'}",36,,0.0,1,1,36,,0.0,1651913792.8344407,1,2,2,1,1,36,,0.0,1651913885.608581,3,2,3,1,2,36,,500.0,1651913908.5041287,2,2,1,1,3,36,,0.0,1,1,36,,65.0,1,0,165.0,1,1,36,,130.0,1,1,130.0,1,2,36,,100.0,0,0,100.0,1,3,36,,100.0,0,0,100.0,1,4,36,,65.0,1,0,165.0,1,5,36,,65.0,1,0,165.0,1,6,36,,100.0,0,0,100.0,1,7,36,,100.0,0,0,100.0,1,8,36,,100.0,0,0,100.0,1,9,36,,100.0,0,0,100.0,1,10,36,,100.0,0,0,100.0,1,1,36,,100.0,0,0,100.0,1,2,36,,100.0,0,0,100.0,1,3,36,,100.0,0,0,100.0,1,4,36,,165.0,0,1,65.0,1,5,36,,165.0,0,1,65.0,1,6,36,,100.0,0,0,100.0,1,7,36,,100.0,0,0,100.0,1,8,36,,100.0,0,0,100.0,1,9,36,,100.0,0,0,100.0,1,10,36,,0.0,10.0,35.0,20.0,50.0,80.0,10.0,I think believed correctly answered this study.,2022.0,52,Male,US,Bachelors Degree,5,7,1,3,1,1,36,,0.0,1,1
37,cefnc7og,,0,61,61,payment_info,PaymentInfo,2022-05-07 08:50:08.048473,1,A1F0VEHWK3IAF4,3IX2EGZR7MHEC87BGU6XNLE9BWQRJO,3630.0,1,0.12,8jhvn9b8,,3FVBZG9CMTCRYOUS8FFW2S2J1K90HN,3H5PU0VWCB1HQ3MKW3L06C9XJH8E1J,,0,all_in_one,3.0,0.0005,100,0.3,50,30,,,,,,,"{'both_coop': 130cu, 'both_defect': 100cu, 'I_def': 165cu, 'I_def_t': 115cu, 'I_coop': 65cu, 'I_coop_t': 115cu}","[0.4, 0.3, 0.31, 0.28, 0.17, 0.1, 0.1, 0.07, 0.06, 0.04]",,"{'first_try': 1500cu, 'second_try': 1000cu, 'third_try': 500cu}",,,"{'cooperate': 'invest', 'defect': 'not invest'}",37,,0.0,1,1,37,,1500.0,1651913423.5093765,2,2,1,1,1,37,,0.0,,,,,1,2,37,,0.0,,,,,1,3,37,,0.0,1,1,37,,130.0,1,1,130.0,1,1,37,,100.0,0,0,100.0,1,2,37,,65.0,1,0,165.0,1,3,37,,100.0,0,0,100.0,1,4,37,,100.0,0,0,100.0,1,5,37,,100.0,0,0,100.0,1,6,37,,65.0,1,0,165.0,1,7,37,,100.0,0,0,100.0,1,8,37,,65.0,1,0,165.0,1,9,37,,65.0,1,0,165.0,1,10,37,,130.0,1,1,130.0,1,1,37,,115.0,0,1,115.0,1,2,37,,130.0,1,1,130.0,1,3,37,,115.0,0,1,115.0,1,4,37,,130.0,1,1,130.0,1,5,37,,115.0,0,1,115.0,1,6,37,,130.0,1,1,130.0,1,7,37,,130.0,1,1,130.0,1,8,37,,130.0,1,1,130.0,1,9,37,,115.0,0,1,115.0,1,10,37,,0.0,3.0,60.0,50.0,80.0,50.0,70.0,The study is about invest,2022.0,38,Male,US,Bachelors Degree,6,6,3,3,1,1,37,,0.0,1,1
38,dsofna6u,,0,61,61,payment_info,PaymentInfo,2022-05-07 08:50:20.937087,1,A2K9Q5YZGQKFCF,3QRYMNZ7F9FNBDBOZH3KG7W881STN7,2645.0,0,0.33,8jhvn9b8,,3FVBZG9CMTCRYOUS8FFW2S2J1K90HN,3H5PU0VWCB1HQ3MKW3L06C9XJH8E1J,,0,all_in_one,3.0,0.0005,100,0.3,50,30,,,,,,,"{'both_coop': 130cu, 'both_defect': 100cu, 'I_def': 165cu, 'I_def_t': 115cu, 'I_coop': 65cu, 'I_coop_t': 115cu}","[0.4, 0.3, 0.31, 0.28, 0.17, 0.1, 0.1, 0.07, 0.06, 0.04]",,"{'first_try': 1500cu, 'second_try': 1000cu, 'third_try': 500cu}",,,"{'cooperate': 'invest', 'defect': 'not invest'}",38,,0.0,1,1,38,,0.0,1651913640.9568372,2,2,2,1,1,38,,1000.0,1651913667.610465,2,2,1,1,2,38,,0.0,,,,,1,3,38,,0.0,1,1,38,,65.0,1,0,165.0,1,1,38,,65.0,1,0,165.0,1,2,38,,65.0,1,0,165.0,1,3,38,,100.0,0,0,100.0,1,4,38,,130.0,1,1,130.0,1,5,38,,100.0,0,0,100.0,1,6,38,,65.0,1,0,165.0,1,7,38,,65.0,1,0,165.0,1,8,38,,100.0,0,0,100.0,1,9,38,,65.0,1,0,165.0,1,10,38,,65.0,1,0,165.0,1,1,38,,100.0,0,0,100.0,1,2,38,,65.0,1,0,165.0,1,3,38,,100.0,0,0,100.0,1,4,38,,65.0,1,0,165.0,1,5,38,,100.0,0,0,100.0,1,6,38,,65.0,1,0,165.0,1,7,38,,100.0,0,0,100.0,1,8,38,,65.0,1,0,165.0,1,9,38,,100.0,0,0,100.0,1,10,38,,0.0,4.0,50.0,5.5,50.0,50.0,80.0,decision task and study.,2022.0,25,Male,US,Bachelors Degree,4,4,2,3,1,1,38,,0.0,1,1
39,hz3stvxj,,0,61,61,payment_info,PaymentInfo,2022-05-07 08:51:34.935324,1,A10TIKGI0F2EWR,38YMOXR4M5X7W99QV5ME1GHLH5LW6Q,2030.0,1,0.18,8jhvn9b8,,3FVBZG9CMTCRYOUS8FFW2S2J1K90HN,3H5PU0VWCB1HQ3MKW3L06C9XJH8E1J,,0,all_in_one,3.0,0.0005,100,0.3,50,30,,,,,,,"{'both_coop': 130cu, 'both_defect': 100cu, 'I_def': 165cu, 'I_def_t': 115cu, 'I_coop': 65cu, 'I_coop_t': 115cu}","[0.4, 0.3, 0.31, 0.28, 0.17, 0.1, 0.1, 0.07, 0.06, 0.04]",,"{'first_try': 1500cu, 'second_try': 1000cu, 'third_try': 500cu}",,,"{'cooperate': 'invest', 'defect': 'not invest'}",39,,0.0,1,1,39,,0.0,1651913516.6444201,1,2,1,1,1,39,,0.0,1651913544.8593628,1,2,2,1,2,39,,0.0,1651913575.422941,3,2,3,1,3,39,,0.0,1,1,39,,65.0,1,0,165.0,1,1,39,,65.0,1,0,165.0,1,2,39,,100.0,0,0,100.0,1,3,39,,65.0,1,0,165.0,1,4,39,,100.0,0,0,100.0,1,5,39,,65.0,1,0,165.0,1,6,39,,65.0,1,0,165.0,1,7,39,,100.0,0,0,100.0,1,8,39,,65.0,1,0,165.0,1,9,39,,100.0,0,0,100.0,1,10,39,,115.0,0,1,115.0,1,1,39,,130.0,1,1,130.0,1,2,39,,130.0,1,1,130.0,1,3,39,,115.0,0,1,115.0,1,4,39,,130.0,1,1,130.0,1,5,39,,130.0,1,1,130.0,1,6,39,,115.0,0,1,115.0,1,7,39,,130.0,1,1,130.0,1,8,39,,115.0,0,1,115.0,1,9,39,,130.0,1,1,130.0,1,10,39,,0.0,3.0,1.0,1.0,1.0,1.0,10.0,no,2022.0,35,Female,US,Bachelors Degree,7,7,2,2,1,1,39,,0.0,1,1
40,ln19gbyg,,0,4,61,information,InformationIntervention,2022-05-07 08:51:43.875860,1,AVYCMRX9FWY5,39RP059MESRHX9W7NUXZ3Y1MX4IMBA,0.0,0,0,8jhvn9b8,,3FVBZG9CMTCRYOUS8FFW2S2J1K90HN,3H5PU0VWCB1HQ3MKW3L06C9XJH8E1J,,0,all_in_one,3.0,0.0005,100,0.3,50,30,,,,,,,"{'both_coop': 130cu, 'both_defect': 100cu, 'I_def': 165cu, 'I_def_t': 115cu, 'I_coop': 65cu, 'I_coop_t': 115cu}","[0.4, 0.3, 0.31, 0.28, 0.17, 0.1, 0.1, 0.07, 0.06, 0.04]",,"{'first_try': 1500cu, 'second_try': 1000cu, 'third_try': 500cu}",,,"{'cooperate': 'invest', 'defect': 'not invest'}",40,,0.0,1,1,40,,0.0,1651914045.232027,1,1,1,1,1,40,,0.0,,,,,1,2,40,,0.0,,,,,1,3,40,,0.0,1,1,40,,0.0,,0,,1,1,40,,0.0,,0,,1,2,40,,0.0,,0,,1,3,40,,0.0,,0,,1,4,40,,0.0,,0,,1,5,40,,0.0,,0,,1,6,40,,0.0,,0,,1,7,40,,0.0,,0,,1,8,40,,0.0,,0,,1,9,40,,0.0,,0,,1,10,40,,0.0,,0,,1,1,40,,0.0,,0,,1,2,40,,0.0,,0,,1,3,40,,0.0,,0,,1,4,40,,0.0,,0,,1,5,40,,0.0,,0,,1,6,40,,0.0,,0,,1,7,40,,0.0,,0,,1,8,40,,0.0,,0,,1,9,40,,0.0,,0,,1,10,40,,0.0,,,,,,,,,,,,,,,,,1,1,40,,0.0,1,1
41,fe6re6rm,,0,61,61,payment_info,PaymentInfo,2022-05-07 08:52:48.537331,1,AT2TNRST7C15B,3Z9WI9EOZAMWYYZQ2AUFAWCG3CSHKG,3010.0,1,0.21,8jhvn9b8,,3FVBZG9CMTCRYOUS8FFW2S2J1K90HN,3H5PU0VWCB1HQ3MKW3L06C9XJH8E1J,,0,all_in_one,3.0,0.0005,100,0.3,50,30,,,,,,,"{'both_coop': 130cu, 'both_defect': 100cu, 'I_def': 165cu, 'I_def_t': 115cu, 'I_coop': 65cu, 'I_coop_t': 115cu}","[0.4, 0.3, 0.31, 0.28, 0.17, 0.1, 0.1, 0.07, 0.06, 0.04]",,"{'first_try': 1500cu, 'second_try': 1000cu, 'third_try': 500cu}",,,"{'cooperate': 'invest', 'defect': 'not invest'}",41,,0.0,1,1,41,,0.0,1651913634.1434572,1,1,1,1,1,41,,1000.0,1651913651.5908413,2,2,1,1,2,41,,0.0,,,,,1,3,41,,0.0,1,1,41,,65.0,1,0,165.0,1,1,41,,100.0,0,0,100.0,1,2,41,,65.0,1,0,165.0,1,3,41,,100.0,0,0,100.0,1,4,41,,65.0,1,0,165.0,1,5,41,,65.0,1,0,165.0,1,6,41,,65.0,1,0,165.0,1,7,41,,100.0,0,0,100.0,1,8,41,,65.0,1,0,165.0,1,9,41,,65.0,1,0,165.0,1,10,41,,130.0,1,1,130.0,1,1,41,,115.0,0,1,115.0,1,2,41,,130.0,1,1,130.0,1,3,41,,130.0,1,1,130.0,1,4,41,,130.0,1,1,130.0,1,5,41,,115.0,0,1,115.0,1,6,41,,130.0,1,1,130.0,1,7,41,,130.0,1,1,130.0,1,8,41,,115.0,0,1,115.0,1,9,41,,130.0,1,1,130.0,1,10,41,,0.0,2.85,60.0,100.0,80.0,60.0,80.0,Decision task and survey ,2022.0,25,Female,US,Bachelors Degree,7,7,3,3,1,1,41,,0.0,1,1
42,tl1vtx72,,0,61,61,payment_info,PaymentInfo,2022-05-07 08:53:33.476918,1,A2A0FWNGOIEP2Q,3LS2AMNW5QOS1IJ8JS92QRLQE4YOQ3,1740.0,0,0.33,8jhvn9b8,,3FVBZG9CMTCRYOUS8FFW2S2J1K90HN,3H5PU0VWCB1HQ3MKW3L06C9XJH8E1J,,0,all_in_one,3.0,0.0005,100,0.3,50,30,,,,,,,"{'both_coop': 130cu, 'both_defect': 100cu, 'I_def': 165cu, 'I_def_t': 115cu, 'I_coop': 65cu, 'I_coop_t': 115cu}","[0.4, 0.3, 0.31, 0.28, 0.17, 0.1, 0.1, 0.07, 0.06, 0.04]",,"{'first_try': 1500cu, 'second_try': 1000cu, 'third_try': 500cu}",,,"{'cooperate': 'invest', 'defect': 'not invest'}",42,,0.0,1,1,42,,0.0,1651913627.206972,1,2,2,1,1,42,,0.0,1651913644.1906319,3,2,1,1,2,42,,0.0,1651913658.0540454,2,1,2,1,3,42,,0.0,1,1,42,,65.0,1,0,165.0,1,1,42,,165.0,0,1,65.0,1,2,42,,65.0,1,0,165.0,1,3,42,,65.0,1,0,165.0,1,4,42,,65.0,1,0,165.0,1,5,42,,65.0,1,0,165.0,1,6,42,,65.0,1,0,165.0,1,7,42,,65.0,1,0,165.0,1,8,42,,65.0,1,0,165.0,1,9,42,,100.0,0,0,100.0,1,10,42,,100.0,0,0,100.0,1,1,42,,130.0,1,1,130.0,1,2,42,,100.0,0,0,100.0,1,3,42,,100.0,0,0,100.0,1,4,42,,65.0,1,0,165.0,1,5,42,,65.0,1,0,165.0,1,6,42,,100.0,0,0,100.0,1,7,42,,130.0,1,1,130.0,1,8,42,,100.0,0,0,100.0,1,9,42,,65.0,1,0,165.0,1,10,42,,0.0,50.0,50.0,40.0,50.0,60.0,55.0,game,2022.0,35,Female,US,Bachelors Degree,7,7,1,3,1,1,42,,0.0,1,1
43,e9dfm1av,,0,61,61,payment_info,PaymentInfo,2022-05-07 08:54:21.284411,1,A2CXJJMHGE1553,34S6N1K2Z6H7I4H8NA6GPWPVSCXHLJ,3155.0,1,0.18,8jhvn9b8,,3FVBZG9CMTCRYOUS8FFW2S2J1K90HN,3H5PU0VWCB1HQ3MKW3L06C9XJH8E1J,,0,all_in_one,3.0,0.0005,100,0.3,50,30,,,,,,,"{'both_coop': 130cu, 'both_defect': 100cu, 'I_def': 165cu, 'I_def_t': 115cu, 'I_coop': 65cu, 'I_coop_t': 115cu}","[0.4, 0.3, 0.31, 0.28, 0.17, 0.1, 0.1, 0.07, 0.06, 0.04]",,"{'first_try': 1500cu, 'second_try': 1000cu, 'third_try': 500cu}",,,"{'cooperate': 'invest', 'defect': 'not invest'}",43,,0.0,1,1,43,,0.0,1651914028.665329,2,2,3,1,1,43,,1000.0,1651914159.075251,2,2,1,1,2,43,,0.0,,,,,1,3,43,,0.0,1,1,43,,65.0,1,0,165.0,1,1,43,,65.0,1,0,165.0,1,2,43,,100.0,0,0,100.0,1,3,43,,65.0,1,0,165.0,1,4,43,,100.0,0,0,100.0,1,5,43,,65.0,1,0,165.0,1,6,43,,65.0,1,0,165.0,1,7,43,,65.0,1,0,165.0,1,8,43,,165.0,0,1,65.0,1,9,43,,100.0,0,0,100.0,1,10,43,,130.0,1,1,130.0,1,1,43,,130.0,1,1,130.0,1,2,43,,130.0,1,1,130.0,1,3,43,,130.0,1,1,130.0,1,4,43,,130.0,1,1,130.0,1,5,43,,130.0,1,1,130.0,1,6,43,,130.0,1,1,130.0,1,7,43,,130.0,1,1,130.0,1,8,43,,130.0,1,1,130.0,1,9,43,,130.0,1,1,130.0,1,10,43,,0.0,4.0,40.0,55.5,30.0,20.0,10.0,YES,2022.0,45,Female,US,Bachelors Degree,6,2,2,3,1,1,43,,0.0,1,1
44,ienv6hys,,0,1,61,introduction,Introduction,2022-05-07 08:55:46.554877,1,A1SX8IVV82M0LW,3ZDAD0O1TCBSN7PS1NQTE9N6AF2TXR,0.0,0,0,8jhvn9b8,,3FVBZG9CMTCRYOUS8FFW2S2J1K90HN,3H5PU0VWCB1HQ3MKW3L06C9XJH8E1J,,0,all_in_one,3.0,0.0005,100,0.3,50,30,,,,,,,"{'both_coop': 130cu, 'both_defect': 100cu, 'I_def': 165cu, 'I_def_t': 115cu, 'I_coop': 65cu, 'I_coop_t': 115cu}","[0.4, 0.3, 0.31, 0.28, 0.17, 0.1, 0.1, 0.07, 0.06, 0.04]",,"{'first_try': 1500cu, 'second_try': 1000cu, 'third_try': 500cu}",,,"{'cooperate': 'invest', 'defect': 'not invest'}",44,,0.0,1,1,44,,0.0,,,,,1,1,44,,0.0,,,,,1,2,44,,0.0,,,,,1,3,44,,0.0,1,1,44,,0.0,,0,,1,1,44,,0.0,,0,,1,2,44,,0.0,,0,,1,3,44,,0.0,,0,,1,4,44,,0.0,,0,,1,5,44,,0.0,,0,,1,6,44,,0.0,,0,,1,7,44,,0.0,,0,,1,8,44,,0.0,,0,,1,9,44,,0.0,,0,,1,10,44,,0.0,,0,,1,1,44,,0.0,,0,,1,2,44,,0.0,,0,,1,3,44,,0.0,,0,,1,4,44,,0.0,,0,,1,5,44,,0.0,,0,,1,6,44,,0.0,,0,,1,7,44,,0.0,,0,,1,8,44,,0.0,,0,,1,9,44,,0.0,,0,,1,10,44,,0.0,,,,,,,,,,,,,,,,,1,1,44,,0.0,1,1
45,2dajhowk,,0,61,61,payment_info,PaymentInfo,2022-05-07 08:56:04.004257,1,A1NZFJHVJ9CNTO,3LRKMWOKBGFN83VUJQUIA7URI2NZ22,3725.0,1,0.09,8jhvn9b8,,3FVBZG9CMTCRYOUS8FFW2S2J1K90HN,3H5PU0VWCB1HQ3MKW3L06C9XJH8E1J,,0,all_in_one,3.0,0.0005,100,0.3,50,30,,,,,,,"{'both_coop': 130cu, 'both_defect': 100cu, 'I_def': 165cu, 'I_def_t': 115cu, 'I_coop': 65cu, 'I_coop_t': 115cu}","[0.4, 0.3, 0.31, 0.28, 0.17, 0.1, 0.1, 0.07, 0.06, 0.04]",,"{'first_try': 1500cu, 'second_try': 1000cu, 'third_try': 500cu}",,,"{'cooperate': 'invest', 'defect': 'not invest'}",45,,0.0,1,1,45,,1500.0,1651913858.8896594,2,2,1,1,1,45,,0.0,,,,,1,2,45,,0.0,,,,,1,3,45,,0.0,1,1,45,,130.0,1,1,130.0,1,1,45,,65.0,1,0,165.0,1,2,45,,65.0,1,0,165.0,1,3,45,,100.0,0,0,100.0,1,4,45,,100.0,0,0,100.0,1,5,45,,100.0,0,0,100.0,1,6,45,,65.0,1,0,165.0,1,7,45,,100.0,0,0,100.0,1,8,45,,100.0,0,0,100.0,1,9,45,,100.0,0,0,100.0,1,10,45,,130.0,1,1,130.0,1,1,45,,130.0,1,1,130.0,1,2,45,,130.0,1,1,130.0,1,3,45,,130.0,1,1,130.0,1,4,45,,130.0,1,1,130.0,1,5,45,,130.0,1,1,130.0,1,6,45,,130.0,1,1,130.0,1,7,45,,130.0,1,1,130.0,1,8,45,,130.0,1,1,130.0,1,9,45,,130.0,1,1,130.0,1,10,45,,0.0,10.0,10.0,2.0,10.0,10.0,10.0,how we feel about helping others,2022.0,31,Male,US,High School,2,2,2,3,1,1,45,,0.0,1,1
46,x84pm5wi,,0,61,61,payment_info,PaymentInfo,2022-05-07 08:56:10.962605,1,A25SX7RU4CDF6Y,3VP0C6EFSRUBRXFCR3GRSIFUJ37M6P,3405.0,0,0.27,8jhvn9b8,,3FVBZG9CMTCRYOUS8FFW2S2J1K90HN,3H5PU0VWCB1HQ3MKW3L06C9XJH8E1J,,0,all_in_one,3.0,0.0005,100,0.3,50,30,,,,,,,"{'both_coop': 130cu, 'both_defect': 100cu, 'I_def': 165cu, 'I_def_t': 115cu, 'I_coop': 65cu, 'I_coop_t': 115cu}","[0.4, 0.3, 0.31, 0.28, 0.17, 0.1, 0.1, 0.07, 0.06, 0.04]",,"{'first_try': 1500cu, 'second_try': 1000cu, 'third_try': 500cu}",,,"{'cooperate': 'invest', 'defect': 'not invest'}",46,,0.0,1,1,46,,1500.0,1651913788.6535091,2,2,1,1,1,46,,0.0,,,,,1,2,46,,0.0,,,,,1,3,46,,0.0,1,1,46,,130.0,1,1,130.0,1,1,46,,65.0,1,0,165.0,1,2,46,,65.0,1,0,165.0,1,3,46,,100.0,0,0,100.0,1,4,46,,100.0,0,0,100.0,1,5,46,,65.0,1,0,165.0,1,6,46,,65.0,1,0,165.0,1,7,46,,65.0,1,0,165.0,1,8,46,,100.0,0,0,100.0,1,9,46,,65.0,1,0,165.0,1,10,46,,130.0,1,1,130.0,1,1,46,,65.0,1,0,165.0,1,2,46,,165.0,0,1,65.0,1,3,46,,130.0,1,1,130.0,1,4,46,,165.0,0,1,65.0,1,5,46,,100.0,0,0,100.0,1,6,46,,65.0,1,0,165.0,1,7,46,,65.0,1,0,165.0,1,8,46,,100.0,0,0,100.0,1,9,46,,100.0,0,0,100.0,1,10,46,,0.0,36.0,74.0,24.0,35.0,12.0,54.0,Decision survey,2022.0,36,Female,US,Bachelors Degree,4,3,3,3,1,1,46,,0.0,1,1
